id,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm
24413216,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24429083,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
24447321,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24451819,40,40,40.0,40.0,40.0,40.0,40.0,40.0
24466018,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
24473622,1,1123,1.0,2.0,3.0,1125.0,1.0,1117.3
24487223,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24487468,31,60,31.0,31.0,1125.0,1125.0,31.0,1125.0
24493324,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24525516,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24534127,2,2,2.0,2.0,1125.0,1125.0,2.0,1125.0
24558490,2,29,2.0,2.0,29.0,29.0,2.0,29.0
24574606,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24590286,1,28,1.0,1.0,1125.0,1125.0,1.0,1125.0
24593697,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
24618350,31,90,31.0,31.0,1125.0,1125.0,31.0,1125.0
24623980,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
24632346,1,28,1.0,1.0,1125.0,1125.0,1.0,1125.0
24633318,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24646004,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
24651395,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24656817,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
24668757,2,105,2.0,2.0,1125.0,1125.0,2.0,1125.0
24679376,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24698468,2,180,2.0,2.0,1125.0,1125.0,2.0,1125.0
24700253,1,7,1.0,1.0,7.0,7.0,1.0,7.0
24728111,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
24731528,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
24737866,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0
24753315,1,1125,1.0,2.0,1125.0,1125.0,1.7,1125.0
24754002,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
24769267,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
24769658,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
24771122,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
24771408,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
24771697,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
24773385,1,1124,1.0,1.0,1125.0,1125.0,1.0,1125.0
24775374,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0
24797782,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24810161,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
24833451,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
24852013,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0
24853281,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
24864186,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
24936527,30,1125,30.0,30.0,1125.0,1125.0,30.0,1125.0
24941379,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
24942889,13,1125,13.0,13.0,1125.0,1125.0,13.0,1125.0
24943100,13,1125,13.0,13.0,1125.0,1125.0,13.0,1125.0
24945114,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
24970653,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
24970939,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0
25005223,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25032515,31,1124,31.0,31.0,1125.0,1125.0,31.0,1125.0
25037403,5,999,5.0,5.0,999.0,999.0,5.0,999.0
25052809,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25054523,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
25070949,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25071659,2,80,2.0,5.0,1125.0,1125.0,3.9,1125.0
25074638,31,1124,31.0,31.0,1124.0,1124.0,31.0,1124.0
25085673,10,180,5.0,10.0,180.0,180.0,8.6,180.0
25101761,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0
25126483,2,30,2.0,2.0,30.0,30.0,2.0,30.0
25135916,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25137893,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25162568,3,365,2.0,4.0,1125.0,1125.0,3.2,1125.0
25165694,31,90,31.0,31.0,1125.0,1125.0,31.0,1125.0
25185724,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
25212021,5,999,5.0,5.0,1125.0,1125.0,5.0,1125.0
25231412,31,180,31.0,31.0,180.0,180.0,31.0,180.0
25233215,14,1125,1.0,14.0,1125.0,1125.0,13.5,1125.0
25239060,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25280093,2,8,1.0,2.0,1125.0,1125.0,2.0,1125.0
25292714,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25314826,31,31,31.0,31.0,31.0,31.0,31.0,31.0
25326610,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25348151,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
25378845,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25380396,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25418257,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25418737,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
25460607,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25474562,1,90,1.0,2.0,1125.0,1125.0,1.3,1125.0
25474638,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
25475308,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
25476758,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
25487660,31,180,31.0,31.0,1125.0,1125.0,31.0,1125.0
25491424,6,31,6.0,6.0,1125.0,1125.0,6.0,1125.0
25502416,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
25505828,1,5,1.0,1.0,5.0,5.0,1.0,5.0
25517107,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25534627,1,20,1.0,1.0,1125.0,1125.0,1.0,1125.0
25571727,2,365,2.0,4.0,1125.0,1125.0,3.2,1125.0
25580143,31,90,31.0,31.0,1125.0,1125.0,31.0,1125.0
25605861,2,10,2.0,2.0,10.0,10.0,2.0,10.0
25628990,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25629848,4,1125,4.0,5.0,1125.0,1125.0,4.0,1125.0
25742193,2,1124,1.0,2.0,1125.0,1125.0,2.0,1125.0
25742586,180,1125,180.0,180.0,1125.0,1125.0,180.0,1125.0
25780267,1,30,1.0,1.0,30.0,30.0,1.0,30.0
25798423,2,1125,2.0,3.0,1125.0,1125.0,2.3,1125.0
25804997,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
25806203,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25812743,31,365,31.0,31.0,365.0,365.0,31.0,365.0
25882830,3,225,3.0,5.0,18.0,225.0,3.1,216.9
25892279,4,18,4.0,4.0,1125.0,1125.0,4.0,1125.0
25896860,2,1125,2.0,3.0,1125.0,1125.0,2.1,1125.0
25910521,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25913368,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25917627,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25937857,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
25950556,7,365,7.0,7.0,365.0,365.0,7.0,365.0
25977017,2,30,2.0,2.0,30.0,30.0,2.0,30.0
26002321,2,7,2.0,2.0,7.0,7.0,2.0,7.0
26013461,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26067478,31,90,31.0,31.0,90.0,90.0,31.0,90.0
26078296,2,7,1.0,2.0,7.0,7.0,1.4,7.0
26101337,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26102160,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26117108,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
26124265,3,21,3.0,3.0,1125.0,1125.0,3.0,1125.0
26130196,3,30,3.0,3.0,30.0,30.0,3.0,30.0
26133778,2,1124,2.0,4.0,1125.0,1125.0,2.0,1125.0
26138340,31,62,31.0,31.0,62.0,62.0,31.0,62.0
26192482,31,180,31.0,31.0,180.0,180.0,31.0,180.0
26193712,30,55,30.0,30.0,1125.0,1125.0,30.0,1125.0
26201810,31,1124,31.0,31.0,1124.0,1124.0,31.0,1124.0
26253393,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26296408,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26337047,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
26356627,2,60,2.0,4.0,1125.0,1125.0,3.2,1125.0
26363339,45,360,45.0,45.0,360.0,360.0,45.0,360.0
26397823,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26413555,31,1000,31.0,31.0,1125.0,1125.0,31.0,1125.0
26421326,31,750,31.0,31.0,750.0,750.0,31.0,750.0
26427409,1,1125,1.0,3.0,1125.0,1125.0,1.4,1125.0
26445685,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26452635,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0
26467861,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0
26473487,2,25,2.0,2.0,25.0,25.0,2.0,25.0
26477012,2,60,2.0,2.0,60.0,60.0,2.0,60.0
26571232,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26573028,31,365,6.0,31.0,365.0,365.0,29.3,365.0
26579917,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
26596893,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26605048,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26666485,31,360,31.0,31.0,360.0,360.0,31.0,360.0
26668219,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26669063,31,365,31.0,31.0,365.0,365.0,31.0,365.0
26669187,3,25,3.0,3.0,1125.0,1125.0,3.0,1125.0
26686977,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26700381,186,1125,186.0,186.0,1125.0,1125.0,186.0,1125.0
26708700,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
26786454,2,31,2.0,2.0,1125.0,1125.0,2.0,1125.0
26803712,2,1125,2.0,3.0,1125.0,1125.0,2.4,1125.0
26804150,7,24,7.0,7.0,24.0,24.0,7.0,24.0
26805068,7,24,7.0,7.0,24.0,24.0,7.0,24.0
26812495,2,1125,1.0,2.0,1125.0,1125.0,1.9,1125.0
26819224,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
26868703,2,365,2.0,4.0,1125.0,1125.0,3.4,1125.0
26895761,2,1125,1.0,2.0,1125.0,1125.0,1.9,1125.0
26940356,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
26950500,1,90,1.0,1.0,90.0,90.0,1.0,90.0
26955762,1,90,1.0,1.0,90.0,90.0,1.0,90.0
26956067,2,7,2.0,2.0,1125.0,1125.0,2.0,1125.0
26956333,1,90,1.0,1.0,90.0,90.0,1.0,90.0
26998386,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
27059660,3,14,3.0,3.0,1125.0,1125.0,3.0,1125.0
27137715,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
27148863,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
27171117,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27190473,150,1125,1.0,2.0,1125.0,1125.0,1.9,1125.0
27190553,2,80,2.0,4.0,1125.0,1125.0,3.2,1125.0
27199803,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27205325,40,360,20.0,40.0,360.0,360.0,39.1,360.0
27220012,31,60,31.0,31.0,60.0,60.0,31.0,60.0
27226405,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27261590,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27263226,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27309215,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
27344873,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
27345174,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
27372418,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27400526,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
27416204,4,31,1.0,4.0,365.0,365.0,3.6,365.0
27466057,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
27491163,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27494657,365,365,365.0,365.0,365.0,365.0,365.0,365.0
27518177,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27543541,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27546981,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0
27548833,31,180,31.0,31.0,180.0,180.0,31.0,180.0
27566914,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27570172,31,360,31.0,31.0,1125.0,1125.0,31.0,1125.0
27573552,31,90,31.0,31.0,90.0,90.0,31.0,90.0
27579183,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27629790,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27631877,31,32,31.0,31.0,32.0,32.0,31.0,32.0
27697568,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27705648,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
27723741,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27727699,31,365,31.0,31.0,365.0,365.0,31.0,365.0
27752955,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27757068,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
27771577,31,900,4.0,31.0,1125.0,1125.0,29.2,1125.0
27782885,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0
27812605,31,1000,31.0,31.0,1125.0,1125.0,31.0,1125.0
27812793,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27813807,3,90,2.0,3.0,1125.0,1125.0,2.6,1125.0
27879405,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0
27929757,2,365,2.0,2.0,365.0,365.0,2.0,365.0
27930601,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27932589,120,365,120.0,120.0,365.0,365.0,120.0,365.0
27937041,31,1125,31.0,90.0,1125.0,1125.0,88.4,1125.0
27960316,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27962382,3,28,3.0,3.0,28.0,28.0,3.0,28.0
27989967,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
27991634,7,62,7.0,7.0,62.0,62.0,7.0,62.0
28011711,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28028316,31,90,31.0,31.0,1125.0,1125.0,31.0,1125.0
28030381,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28057069,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28096204,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28105684,40,120,40.0,40.0,120.0,120.0,40.0,120.0
28109182,35,60,35.0,35.0,1125.0,1125.0,35.0,1125.0
28125608,31,80,31.0,31.0,80.0,80.0,31.0,80.0
28134094,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28137320,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28154722,3,365,3.0,3.0,365.0,365.0,3.0,365.0
28160365,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28160590,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28176850,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
28180978,4,27,4.0,4.0,1125.0,1125.0,4.0,1125.0
28205073,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28219027,5,100,2.0,7.0,1125.0,1125.0,4.8,1125.0
28219170,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28227027,180,1125,180.0,180.0,1125.0,1125.0,180.0,1125.0
28228016,1,14,1.0,3.0,14.0,1125.0,1.0,1109.7
28242044,31,250,31.0,31.0,250.0,250.0,31.0,250.0
28253557,1,30,1.0,2.0,1125.0,1125.0,1.3,1125.0
28254584,31,264,31.0,31.0,264.0,264.0,31.0,264.0
28257191,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0
28273187,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
28282457,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28303977,31,31,31.0,31.0,31.0,31.0,31.0,31.0
28336119,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28346249,31,180,31.0,31.0,1125.0,1125.0,31.0,1125.0
28387345,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0
28388103,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28429419,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
28435119,31,210,31.0,31.0,46.0,1125.0,31.0,217.2
28480971,31,365,31.0,31.0,365.0,365.0,31.0,365.0
28484136,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
28493426,31,31,31.0,31.0,1125.0,1125.0,31.0,1125.0
28494518,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28522288,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28544907,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28563385,60,999,60.0,60.0,999.0,999.0,60.0,999.0
28564940,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0
28581396,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28584255,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28584343,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28606289,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28611202,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0
28646312,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
28668627,31,731,31.0,31.0,731.0,731.0,31.0,731.0
28679737,32,1125,360.0,360.0,1125.0,1125.0,360.0,1125.0
28692012,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
28699771,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28717282,31,90,31.0,31.0,90.0,90.0,31.0,90.0
28737073,5,14,5.0,5.0,14.0,14.0,5.0,14.0
28738052,31,1125,31.0,90.0,1125.0,1125.0,51.9,1125.0
28757369,31,90,31.0,31.0,1125.0,1125.0,31.0,1125.0
28764474,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28778293,31,31,31.0,31.0,31.0,31.0,31.0,31.0
28786757,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
28790411,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28806419,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28836027,31,731,31.0,31.0,731.0,731.0,31.0,731.0
28838584,31,180,31.0,31.0,1125.0,1125.0,31.0,1125.0
28843652,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28863314,31,100,2.0,31.0,1125.0,1125.0,29.6,1125.0
28869341,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0
28895568,2,10,2.0,2.0,10.0,10.0,2.0,10.0
28897052,1,7,1.0,1.0,7.0,7.0,1.0,7.0
28928881,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
28960863,2,105,2.0,2.0,1125.0,1125.0,2.0,1125.0
28984713,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
28989507,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29002608,2,61,2.0,2.0,1125.0,1125.0,2.0,1125.0
29011049,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
29014671,65,1125,65.0,65.0,1125.0,1125.0,65.0,1125.0
29074698,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29081447,30,30,30.0,30.0,1125.0,1125.0,30.0,1125.0
29082182,31,365,31.0,31.0,365.0,365.0,31.0,365.0
29082809,5,1125,4.0,7.0,1125.0,1125.0,5.1,1125.0
29122757,2,29,2.0,2.0,1125.0,1125.0,2.0,1125.0
29128073,4,30,4.0,4.0,30.0,30.0,4.0,30.0
29151289,2,21,2.0,2.0,21.0,21.0,2.0,21.0
29162686,2,7,2.0,2.0,1125.0,1125.0,2.0,1125.0
29181009,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
29183117,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29189874,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29206059,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
29216006,1,6,1.0,1.0,1125.0,1125.0,1.0,1125.0
29236747,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
29240788,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29280642,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
29285817,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
29307373,2,28,2.0,31.0,1125.0,1125.0,5.3,1125.0
29315833,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0
29339623,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
29394566,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0
29458183,4,31,1.0,4.0,365.0,365.0,3.6,365.0
29483761,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
29487241,2,14,2.0,2.0,14.0,14.0,2.0,14.0
29487264,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
29517587,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29518918,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29542444,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
29575909,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29594500,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29613424,2,7,2.0,2.0,7.0,7.0,2.0,7.0
29629930,3,100,2.0,3.0,1125.0,1125.0,3.0,1125.0
29673231,2,28,2.0,4.0,28.0,28.0,3.5,28.0
29701036,2,30,2.0,3.0,30.0,30.0,2.0,30.0
29730963,31,62,31.0,31.0,62.0,62.0,31.0,62.0
29739564,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
29756696,3,14,2.0,3.0,14.0,14.0,2.3,14.0
29771907,2,21,2.0,2.0,21.0,21.0,2.0,21.0
29774896,31,31,31.0,31.0,31.0,31.0,31.0,31.0
29775784,60,1125,60.0,60.0,1125.0,1125.0,60.0,1125.0
29802594,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
29804690,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
29853236,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
29856280,2,29,2.0,2.0,29.0,29.0,2.0,29.0
29875079,356,1125,356.0,356.0,1125.0,1125.0,356.0,1125.0
29895484,31,31,31.0,31.0,31.0,31.0,31.0,31.0
29896156,32,1125,32.0,366.0,1125.0,1125.0,351.2,1125.0
29923648,5,90,4.0,5.0,90.0,90.0,4.8,90.0
29925515,31,731,31.0,31.0,731.0,731.0,31.0,731.0
29942074,2,100,2.0,2.0,1125.0,1125.0,2.0,1125.0
29964176,31,31,31.0,31.0,31.0,31.0,31.0,31.0
29966209,2,1125,2.0,4.0,1125.0,1125.0,2.1,1125.0
30016962,7,365,7.0,7.0,365.0,365.0,7.0,365.0
30037580,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
30037994,1,60,1.0,1.0,1125.0,1125.0,1.0,1125.0
30081560,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30090744,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
30101500,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
30108431,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30115570,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
30128318,90,365,90.0,90.0,1125.0,1125.0,90.0,1125.0
30130563,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30174023,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30178288,6,1125,4.0,6.0,3.0,1125.0,5.9,189.0
30179598,7,1125,4.0,7.0,5.0,1125.0,6.8,459.8
30185255,31,1125,31.0,31.0,31.0,1125.0,31.0,248.7
30186137,31,1125,31.0,31.0,46.0,1125.0,31.0,160.1
30246992,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
30251286,31,1000,31.0,31.0,1125.0,1125.0,31.0,1125.0
30253483,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
30289153,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
30290466,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
30291498,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
30324130,4,1125,4.0,4.0,1125.0,1125.0,4.0,1125.0
30325364,1,28,1.0,3.0,1125.0,1125.0,1.6,1125.0
30343678,1,1125,1.0,2.0,1125.0,1125.0,1.6,1125.0
30377034,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0
30378859,31,1125,31.0,90.0,1125.0,1125.0,62.7,1125.0
30394567,1,29,1.0,1.0,29.0,29.0,1.0,29.0
30395396,32,1125,32.0,365.0,1125.0,1125.0,354.1,1125.0
30395665,32,1125,32.0,365.0,1125.0,1125.0,353.3,1125.0
30418774,32,1125,32.0,366.0,1125.0,1125.0,350.4,1125.0
30510623,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
30512163,6,1125,6.0,6.0,1125.0,1125.0,6.0,1125.0
30557727,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
30561986,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
30711356,3,31,3.0,3.0,31.0,31.0,3.0,31.0
30739175,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30739818,31,1000,31.0,31.0,1125.0,1125.0,31.0,1125.0
30740961,31,1000,31.0,31.0,1125.0,1125.0,31.0,1125.0
30743279,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30775571,3,200,2.0,3.0,1125.0,1125.0,2.7,1125.0
30793481,31,731,31.0,31.0,731.0,731.0,31.0,731.0
30798257,1,1125,1.0,3.0,1125.0,1125.0,1.8,1125.0
30812242,4,28,4.0,4.0,1125.0,1125.0,4.0,1125.0
30824111,2,30,2.0,2.0,30.0,30.0,2.0,30.0
30883584,3,105,2.0,3.0,1125.0,1125.0,3.0,1125.0
30909388,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30914797,2,6,2.0,2.0,6.0,6.0,2.0,6.0
30939691,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30952933,28,130,4.0,28.0,1125.0,1125.0,27.2,1125.0
30958606,1,90,1.0,1.0,90.0,90.0,1.0,90.0
30962669,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30972082,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0
30981199,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
30984676,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
30989473,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
